25000000
5000000
2500000
500000
250000
50000
25000
10000
a35000000
30000000
3500000
3000000
350000
300000
35000
60000
a10
10
10
10
10
5
5
5
a3000
3000
1000
300
300
30
30
30
a

Mar. 26 2024
'15:10:08
HF loop TM7
801 Pts
 
 
inside mumetal shield
*
*
*
*
Hz	V /sqrt(Hz)
30775000	1.174238E-07
30818750	1.592048E-07
30862500	1.50336E-07
30906250	1.73123E-07
30950000	1.295469E-07
30993750	1.570251E-07
31037500	1.502741E-07
31081250	1.206399E-07
31125000	1.569615E-07
31168750	1.506136E-07
31212500	1.204127E-07
31256250	1.611931E-07
31300000	1.125172E-07
31343750	1.29637E-07
31387500	1.717979E-07
31431250	1.340551E-07
31475000	1.288475E-07
31518750	1.601642E-07
31562500	2.110976E-07
31606250	1.335049E-07
31650000	1.63812E-07
31693750	1.413564E-07
31737500	1.479943E-07
31781250	1.643233E-07
31825000	1.191597E-07
31868750	1.852159E-07
31912500	1.533778E-07
31956250	1.318683E-07
32000000	1.553263E-07
32043750	1.353856E-07
32087500	1.414209E-07
32131250	1.094257E-07
32175000	1.335883E-07
32218750	9.173494E-08
32262500	1.258083E-07
32306250	1.396123E-07
32350000	1.499902E-07
32393750	1.348003E-07
32437500	2.037545E-07
32481250	1.63688E-07
32525000	1.58314E-07
32568750	1.219691E-07
32612500	1.196859E-07
32656250	1.167726E-07
32700000	1.363655E-07
32743750	1.794108E-07
32787500	1.365673E-07
32831250	1.543426E-07
32875000	1.600575E-07
32918750	1.593322E-07
32962500	1.42075E-07
33006250	1.110868E-07
33050000	1.523412E-07
33093750	1.436599E-07
33137500	1.391253E-07
33181250	1.437908E-07
33225000	1.345111E-07
33268750	1.360235E-07
33312500	1.343377E-07
33356250	1.476532E-07
33400000	1.310982E-07
33443750	1.546178E-07
33487500	1.45434E-07
33531250	1.462525E-07
33575000	1.140825E-07
33618750	1.695266E-07
33662500	1.249676E-07
33706250	1.362368E-07
33750000	1.148838E-07
33793750	1.675168E-07
33837500	1.524899E-07
33881250	1.458051E-07
33925000	1.10619E-07
33968750	1.007591E-07
34012500	1.095432E-07
34056250	1.605855E-07
34100000	1.197216E-07
34143750	1.245645E-07
34187500	1.583494E-07
34231250	1.154624E-07
34275000	2.152649E-07
34318750	1.154191E-07
34362500	1.573015E-07
34406250	1.451548E-07
34450000	1.251326E-07
34493750	1.190737E-07
34537500	1.792994E-07
34581250	1.04162E-07
34625000	9.871665E-08
34668750	1.128956E-07
34712500	1.478262E-07
34756250	8.957964E-08
34800000	1.119347E-07
34843750	9.934255E-08
34887500	1.643156E-07
34931250	1.808646E-07
34975000	9.739855E-08
35018750	1.35637E-07
35062500	8.270362E-08
35106250	1.359087E-07
35150000	1.08712E-07
35193750	9.909976E-08
35237500	1.08064E-07
35281250	1.181482E-07
35325000	1.117246E-07
35368750	1.234062E-07
35412500	1.270954E-07
35456250	1.408887E-07
35500000	1.355077E-07
35543750	9.871797E-08
35587500	1.694368E-07
35631250	1.080533E-07
35675000	9.21504E-08
35718750	1.170273E-07
35762500	1.236184E-07
35806250	1.11586E-07
35850000	1.306636E-07
35893750	1.129081E-07
35937500	1.2877E-07
35981250	1.200053E-07
36025000	1.35737E-07
36068750	1.354459E-07
36112500	1.523114E-07
36156250	1.12996E-07
36200000	1.113137E-07
36243750	7.851073E-08
36287500	1.705987E-07
36331250	1.055824E-07
36375000	1.337483E-07
36418750	8.179844E-08
36462500	1.251652E-07
36506250	1.219106E-07
36550000	1.255052E-07
36593750	8.402078E-08
36637500	1.220444E-07
36681250	1.109399E-07
36725000	9.325328E-08
36768750	8.352268E-08
36812500	1.258011E-07
36856250	1.096707E-07
36900000	1.249721E-07
36943750	6.101524E-08
36987500	7.588436E-08
37031250	1.235241E-07
37075000	1.024325E-07
37118750	9.38786E-08
37162500	1.229464E-07
37206250	1.464088E-07
37250000	1.279893E-07
37293750	1.365987E-07
37337500	9.792087E-08
37381250	1.22623E-07
37425000	7.941959E-08
37468750	1.510279E-07
37512500	1.465452E-07
37556250	1.049122E-07
37600000	1.168437E-07
37643750	9.694948E-08
37687500	1.354843E-07
37731250	9.038938E-08
37775000	1.173935E-07
37818750	1.397313E-07
37862500	9.604786E-08
37906250	7.675639E-08
37950000	1.128825E-07
37993750	9.690351E-08
38037500	1.120767E-07
38081250	1.327133E-07
38125000	1.265527E-07
38168750	9.71016E-08
38212500	1.041989E-07
38256250	1.046414E-07
38300000	1.215221E-07
38343750	1.123327E-07
38387500	1.076066E-07
38431250	1.176319E-07
38475000	1.105743E-07
38518750	1.027343E-07
38562500	6.417815E-08
38606250	8.816443E-08
38650000	1.397749E-07
38693750	6.668932E-08
38737500	9.432988E-08
38781250	1.078639E-07
38825000	8.472664E-08
38868750	9.249563E-08
38912500	1.251582E-07
38956250	1.210997E-07
39000000	7.369462E-08
39043750	1.180596E-07
39087500	8.966072E-08
39131250	1.181859E-07
39175000	1.030023E-07
39218750	8.89407E-08
39262500	1.131428E-07
39306250	1.099615E-07
39350000	1.252691E-07
39393750	1.068677E-07
39437500	1.419365E-07
39481250	1.176171E-07
39525000	1.009953E-07
39568750	1.120503E-07
39612500	1.164099E-07
39656250	9.69334E-08
39700000	1.222483E-07
39743750	1.003481E-07
39787500	8.649229E-08
39831250	1.009716E-07
39875000	8.987558E-08
39918750	1.040579E-07
39962500	9.814391E-08
40006250	1.271344E-07
40050000	1.244259E-07
40093750	9.588394E-08
40137500	9.302674E-08
40181250	8.596779E-08
40225000	9.979674E-08
40268750	1.029078E-07
40312500	1.194537E-07
40356250	1.159787E-07
40400000	9.845701E-08
40443750	1.061131E-07
40487500	1.297545E-07
40531250	8.790414E-08
40575000	1.026369E-07
40618750	1.12725E-07
40662500	9.305548E-08
40706250	1.088416E-07
40750000	9.656707E-08
40793750	1.095056E-07
40837500	9.954218E-08
40881250	8.049444E-08
40925000	1.00771E-07
40968750	9.527025E-08
41012500	7.454916E-08
41056250	1.052983E-07
41100000	9.621812E-08
41143750	8.125044E-08
41187500	7.344501E-08
41231250	1.040441E-07
41275000	9.28804E-08
41318750	8.232975E-08
41362500	9.833625E-08
41406250	1.090887E-07
41450000	9.738469E-08
41493750	1.192873E-07
41537500	1.014986E-07
41581250	1.122364E-07
41625000	8.475444E-08
41668750	1.053747E-07
41712500	8.572643E-08
41756250	1.100329E-07
41800000	9.932819E-08
41843750	1.058184E-07
41887500	1.182492E-07
41931250	1.016119E-07
41975000	9.616759E-08
42018750	8.452049E-08
42062500	9.674518E-08
42106250	8.057871E-08
42150000	8.483119E-08
42193750	1.359431E-07
42237500	7.960603E-08
42281250	9.451125E-08
42325000	9.406105E-08
42368750	1.003275E-07
42412500	8.305915E-08
42456250	9.691269E-08
42500000	1.052263E-07
42543750	1.086461E-07
42587500	8.733566E-08
42631250	1.266048E-07
42675000	8.323253E-08
42718750	9.053625E-08
42762500	1.199766E-07
42806250	9.965897E-08
42850000	1.599358E-07
42893750	8.813014E-08
42937500	1.096371E-07
42981250	7.466026E-08
43025000	6.632852E-08
43068750	1.116515E-07
43112500	1.135136E-07
43156250	1.080139E-07
43200000	9.158983E-08
43243750	8.486548E-08
43287500	8.905815E-08
43331250	8.85609E-08
43375000	1.097825E-07
43418750	7.389337E-08
43462500	9.885714E-08
43506250	8.643654E-08
43550000	9.483063E-08
43593750	7.047868E-08
43637500	1.136122E-07
43681250	9.92141E-08
43725000	9.136683E-08
43768750	7.527548E-08
43812500	9.270515E-08
43856250	7.998489E-08
43900000	1.096848E-07
43943750	1.0793E-07
43987500	9.690147E-08
44031250	1.026915E-07
44075000	9.546928E-08
44118750	8.933229E-08
44162500	9.539695E-08
44206250	8.77473E-08
44250000	6.281941E-08
44293750	9.539671E-08
44337500	7.79835E-08
44381250	8.636038E-08
44425000	8.199099E-08
44468750	4.751923E-08
44512500	9.892409E-08
44556250	8.269743E-08
44600000	1.106643E-07
44643750	8.984605E-08
44687500	9.09449E-08
44731250	9.435314E-08
44775000	9.399354E-08
44818750	9.847557E-08
44862500	8.896625E-08
44906250	1.126841E-07
44950000	9.797985E-08
44993750	1.041499E-07
45037500	1.286128E-07
45081250	6.88716E-08
45125000	8.702619E-08
45168750	1.315632E-07
45212500	1.214617E-07
45256250	7.999758E-08
45300000	1.063356E-07
45343750	8.427632E-08
45387500	8.370472E-08
45431250	9.100761E-08
45475000	8.131256E-08
45518750	8.833306E-08
45562500	9.482164E-08
45606250	9.827608E-08
45650000	1.205791E-07
45693750	1.032175E-07
45737500	6.565516E-08
45781250	9.161959E-08
45825000	9.860194E-08
45868750	1.005845E-07
45912500	8.481543E-08
45956250	6.492644E-08
46000000	1.064785E-07
46043750	9.92057E-08
46087500	1.07697E-07
46131250	1.070049E-07
46175000	7.852532E-08
46218750	8.937556E-08
46262500	7.701358E-08
46306250	1.037314E-07
46350000	1.000709E-07
46393750	6.498811E-08
46437500	9.327886E-08
46481250	8.818068E-08
46525000	6.808999E-08
46568750	8.192232E-08
46612500	6.99216E-08
46656250	7.688063E-08
46700000	9.012998E-08
46743750	6.242222E-08
46787500	7.791422E-08
46831250	7.939882E-08
46875000	8.39946E-08
46918750	1.106449E-07
46962500	9.569706E-08
47006250	7.834198E-08
47050000	6.81958E-08
47093750	7.970652E-08
47137500	8.32292E-08
47181250	7.465441E-08
47225000	1.014215E-07
47268750	9.180454E-08
47312500	6.496091E-08
47356250	9.281489E-08
47400000	8.371119E-08
47443750	8.607922E-08
47487500	8.764116E-08
47531250	7.186245E-08
47575000	6.685563E-08
47618750	1.666615E-07
47662500	9.276376E-08
47706250	8.823727E-08
47750000	7.506191E-08
47793750	1.063708E-07
47837500	9.929492E-08
47881250	8.441146E-08
47925000	7.32029E-08
47968750	8.093319E-08
48012500	9.016019E-08
48056250	8.252847E-08
48100000	8.276004E-08
48143750	1.025347E-07
48187500	9.982833E-08
48231250	9.61461E-08
48275000	1.110943E-07
48318750	9.715038E-08
48362500	8.517961E-08
48406250	8.964177E-08
48450000	6.679161E-08
48493750	1.029294E-07
48537500	7.808183E-08
48581250	6.679932E-08
48625000	6.653772E-08
48668750	7.598179E-08
48712500	9.864632E-08
48756250	8.99635E-08
48800000	7.638021E-08
48843750	9.920705E-08
48887500	9.432191E-08
48931250	9.567565E-08
48975000	7.337857E-08
49018750	7.876181E-08
49062500	9.583603E-08
49106250	6.862799E-08
49150000	7.892859E-08
49193750	9.822653E-08
49237500	8.296201E-08
49281250	7.184379E-08
49325000	7.445517E-08
49368750	6.504641E-08
49412500	7.944263E-08
49456250	7.504025E-08
49500000	9.136588E-08
49543750	8.284168E-08
49587500	1.020526E-07
49631250	8.901499E-08
49675000	7.617945E-08
49718750	8.09771E-08
49762500	7.145869E-08
49806250	8.220246E-08
49850000	9.407169E-08
49893750	7.854262E-08
49937500	8.341249E-08
49981250	7.223429E-08
50025000	7.706704E-08
50068750	6.014609E-08
50112500	6.949868E-08
50156250	6.389546E-08
50200000	9.162101E-08
50243750	7.923891E-08
50287500	8.717419E-08
50331250	6.310664E-08
50375000	6.382972E-08
50418750	9.029562E-08
50462500	6.977692E-08
50506250	6.099636E-08
50550000	6.481564E-08
50593750	7.402327E-08
50637500	6.53075E-08
50681250	5.866493E-08
50725000	7.734727E-08
50768750	8.407548E-08
50812500	5.359201E-08
50856250	6.833177E-08
50900000	7.869944E-08
50943750	8.363463E-08
50987500	8.932895E-08
51031250	7.201096E-08
51075000	9.195467E-08
51118750	8.359662E-08
51162500	1.117915E-07
51206250	6.237919E-08
51250000	6.521579E-08
51293750	8.102831E-08
51337500	7.395304E-08
51381250	9.448152E-08
51425000	9.499353E-08
51468750	7.735494E-08
51512500	5.85241E-08
51556250	8.664426E-08
51600000	8.935759E-08
51643750	8.994108E-08
51687500	6.415548E-08
51731250	1.191005E-07
51775000	8.916253E-08
51818750	6.029124E-08
51862500	7.515094E-08
51906250	7.393653E-08
51950000	8.620595E-08
51993750	9.47154E-08
52037500	7.975777E-08
52081250	6.330743E-08
52125000	7.842213E-08
52168750	7.29427E-08
52212500	8.535761E-08
52256250	6.465237E-08
52300000	6.544128E-08
52343750	1.006133E-07
52387500	9.046159E-08
52431250	6.023648E-08
52475000	8.635468E-08
52518750	7.628406E-08
52562500	1.022048E-07
52606250	7.984465E-08
52650000	7.213596E-08
52693750	7.643258E-08
52737500	6.488452E-08
52781250	8.496224E-08
52825000	5.902877E-08
52868750	8.722044E-08
52912500	8.449977E-08
52956250	7.560265E-08
53000000	7.412238E-08
53043750	9.251352E-08
53087500	8.988362E-08
53131250	6.45468E-08
53175000	6.164868E-08
53218750	5.724544E-08
53262500	9.550823E-08
53306250	9.418603E-08
53350000	7.608237E-08
53393750	8.825966E-08
53437500	8.087333E-08
53481250	7.441943E-08
53525000	5.848236E-08
53568750	8.136097E-08
53612500	8.131281E-08
53656250	6.679962E-08
53700000	8.114195E-08
53743750	6.358317E-08
53787500	9.333957E-08
53831250	8.794672E-08
53875000	6.240055E-08
53918750	7.453374E-08
53962500	7.750327E-08
54006250	6.852506E-08
54050000	6.766869E-08
54093750	6.700427E-08
54137500	8.638779E-08
54181250	7.282387E-08
54225000	9.210972E-08
54268750	7.387479E-08
54312500	7.825717E-08
54356250	6.395256E-08
54400000	5.89928E-08
54443750	6.7484E-08
54487500	5.276537E-08
54531250	7.107271E-08
54575000	6.616407E-08
54618750	7.294831E-08
54662500	7.300441E-08
54706250	5.699107E-08
54750000	7.570149E-08
54793750	9.523426E-08
54837500	6.657879E-08
54881250	8.183494E-08
54925000	8.88155E-08
54968750	7.497198E-08
55012500	6.535858E-08
55056250	7.189537E-08
55100000	9.124062E-08
55143750	6.420591E-08
55187500	7.033081E-08
55231250	7.906647E-08
55275000	6.039652E-08
55318750	6.831001E-08
55362500	9.477472E-08
55406250	8.201869E-08
55450000	8.561256E-08
55493750	6.177861E-08
55537500	6.969655E-08
55581250	7.620977E-08
55625000	7.413021E-08
55668750	6.289893E-08
55712500	5.441295E-08
55756250	6.115439E-08
55800000	8.109392E-08
55843750	5.913678E-08
55887500	6.748565E-08
55931250	6.3146E-08
55975000	6.795151E-08
56018750	7.498657E-08
56062500	5.884253E-08
56106250	7.390709E-08
56150000	6.153404E-08
56193750	5.497878E-08
56237500	8.59684E-08
56281250	6.736961E-08
56325000	5.15128E-08
56368750	6.055023E-08
56412500	5.868152E-08
56456250	8.377496E-08
56500000	6.092338E-08
56543750	6.875042E-08
56587500	7.136325E-08
56631250	6.617089E-08
56675000	7.700609E-08
56718750	7.061906E-08
56762500	4.73889E-08
56806250	6.210831E-08
56850000	7.215604E-08
56893750	5.525393E-08
56937500	6.055209E-08
56981250	7.193488E-08
57025000	7.323845E-08
57068750	6.683211E-08
57112500	8.16397E-08
57156250	5.833564E-08
57200000	5.782159E-08
57243750	7.894025E-08
57287500	7.422875E-08
57331250	7.31539E-08
57375000	7.890834E-08
57418750	5.217618E-08
57462500	7.089422E-08
57506250	7.650141E-08
57550000	6.122006E-08
57593750	6.725161E-08
57637500	5.382804E-08
57681250	5.729417E-08
57725000	6.556604E-08
57768750	5.100202E-08
57812500	7.048967E-08
57856250	4.774263E-08
57900000	7.336936E-08
57943750	8.805019E-08
57987500	7.463272E-08
58031250	5.632453E-08
58075000	6.707068E-08
58118750	5.49022E-08
58162500	5.31376E-08
58206250	6.948847E-08
58250000	6.116865E-08
58293750	7.36859E-08
58337500	5.940812E-08
58381250	6.085596E-08
58425000	6.102105E-08
58468750	6.810135E-08
58512500	5.296278E-08
58556250	7.686725E-08
58600000	6.405586E-08
58643750	6.060908E-08
58687500	7.367616E-08
58731250	7.209971E-08
58775000	5.434666E-08
58818750	7.714346E-08
58862500	7.310012E-08
58906250	6.451675E-08
58950000	6.660584E-08
58993750	6.595119E-08
59037500	7.108964E-08
59081250	7.439466E-08
59125000	6.196203E-08
59168750	6.800396E-08
59212500	6.524612E-08
59256250	7.404329E-08
59300000	5.834245E-08
59343750	5.790455E-08
59387500	5.743064E-08
59431250	6.069469E-08
59475000	6.739084E-08
59518750	7.758173E-08
59562500	6.431087E-08
59606250	6.906466E-08
59650000	6.295218E-08
59693750	7.50384E-08
59737500	5.513603E-08
59781250	7.658412E-08
59825000	5.708293E-08
59868750	6.087224E-08
59912500	4.927278E-08
59956250	6.251071E-08
60000000	7.427625E-08

Mar. 26 2024
'15:10:25
HF loop TM7
801 Pts
 
 
inside mumetal shield
*
*
*
*
Hz	V /sqrt(Hz)
5000000	7.845991E-08
5037500	6.253858E-08
5075000	5.439237E-08
5112500	4.897158E-08
5150000	7.375407E-08
5187500	5.877077E-08
5225000	7.273318E-08
5262500	6.855127E-08
5300000	7.041601E-08
5337500	8.490266E-08
5375000	7.309688E-08
5412500	5.719479E-08
5450000	6.008693E-08
5487500	7.703883E-08
5525000	7.124103E-08
5562500	6.867202E-08
5600000	6.596325E-08
5637500	6.974272E-08
5675000	5.908531E-08
5712500	6.470578E-08
5750000	5.795716E-08
5787500	7.810141E-08
5825000	8.853939E-08
5862500	6.114853E-08
5900000	6.767818E-08
5937500	6.541575E-08
5975000	4.67603E-08
6012500	7.927607E-08
6050000	8.575164E-08
6087500	8.142244E-08
6125000	5.063117E-08
6162500	5.77874E-08
6200000	1.119317E-07
6237500	6.773921E-08
6275000	7.05925E-08
6312500	5.339481E-08
6350000	7.330284E-08
6387500	4.097557E-08
6425000	7.001803E-08
6462500	8.5489E-08
6500000	6.627587E-08
6537500	5.745032E-08
6575000	8.739156E-08
6612500	7.079775E-08
6650000	7.522683E-08
6687500	8.366593E-08
6725000	8.839957E-08
6762500	8.866613E-08
6800000	9.048087E-08
6837500	6.543791E-08
6875000	6.27964E-08
6912500	8.346616E-08
6950000	8.748135E-08
6987500	6.645067E-08
7025000	1.101655E-07
7062500	9.264869E-08
7100000	8.571394E-08
7137500	8.391438E-08
7175000	9.92344E-08
7212500	1.268558E-07
7250000	1.098099E-07
7287500	9.395188E-08
7325000	1.10672E-07
7362500	1.189686E-07
7400000	1.105343E-07
7437500	8.99909E-08
7475000	9.819082E-08
7512500	9.986179E-08
7550000	7.465165E-08
7587500	1.384835E-07
7625000	1.17317E-07
7662500	1.056332E-07
7700000	1.23827E-07
7737500	1.103342E-07
7775000	1.439735E-07
7812500	1.254834E-07
7850000	1.17031E-07
7887500	1.472909E-07
7925000	1.599824E-07
7962500	2.249659E-07
8000000	1.781311E-07
8037500	1.733241E-07
8075000	1.31865E-07
8112500	1.884335E-07
8150000	2.399627E-07
8187500	1.150096E-07
8225000	2.384947E-07
8262500	2.082353E-07
8300000	1.754226E-07
8337500	2.812963E-07
8375000	2.541378E-07
8412500	2.64365E-07
8450000	1.973669E-07
8487500	2.392208E-07
8525000	2.405526E-07
8562500	3.892877E-07
8600000	2.719608E-07
8637500	3.721086E-07
8675000	3.996796E-07
8712500	3.464469E-07
8750000	3.670094E-07
8787500	3.483879E-07
8825000	6.213357E-07
8862500	3.922578E-07
8900000	6.2858E-07
8937500	6.267592E-07
8975000	6.605305E-07
9012500	5.097145E-07
9050000	5.835775E-07
9087500	6.729079E-07
9125000	7.083861E-07
9162500	9.221017E-07
9200000	5.983895E-07
9237500	1.619252E-06
9275000	1.191348E-06
9312500	1.259983E-06
9350000	1.033518E-06
9387500	1.662081E-06
9425000	2.063037E-06
9462500	1.043294E-06
9500000	1.387376E-06
9537500	1.577843E-06
9575000	2.674712E-06
9612500	8.826499E-07
9650000	6.590409E-07
9687500	7.258915E-07
9725000	6.156539E-07
9762500	5.562291E-07
9800000	4.495461E-07
9837500	6.818109E-07
9875000	5.46152E-07
9912500	4.568288E-07
9950000	5.987284E-07
9987500	6.737178E-07
10025000	2.830798E-07
10062500	3.042067E-07
10100000	2.916753E-07
10137500	2.903312E-07
10175000	5.045866E-07
10212500	3.954634E-07
10250000	4.543637E-07
10287500	3.680038E-07
10325000	3.961465E-07
10362500	3.072629E-07
10400000	2.548988E-07
10437500	1.800735E-07
10475000	5.212137E-07
10512500	3.254302E-07
10550000	1.82285E-07
10587500	2.162715E-07
10625000	1.843339E-07
10662500	4.818284E-07
10700000	1.882319E-07
10737500	1.962034E-07
10775000	1.717287E-07
10812500	1.647941E-07
10850000	3.838171E-07
10887500	1.651146E-07
10925000	1.811424E-07
10962500	2.051582E-07
11000000	4.446273E-07
11037500	2.600607E-07
11075000	2.290789E-07
11112500	1.355816E-07
11150000	1.568013E-07
11187500	1.638873E-07
11225000	1.938136E-07
11262500	1.886002E-07
11300000	9.556791E-08
11337500	1.52143E-07
11375000	1.575537E-07
11412500	2.680172E-07
11450000	2.644202E-07
11487500	1.631566E-07
11525000	2.441443E-07
11562500	2.621078E-07
11600000	3.160061E-07
11637500	1.952459E-07
11675000	4.87352E-07
11712500	1.560765E-07
11750000	3.219137E-07
11787500	2.18652E-07
11825000	1.508023E-07
11862500	1.952514E-07
11900000	1.606315E-07
11937500	1.852376E-07
11975000	3.150745E-07
12012500	6.118851E-07
12050000	2.807911E-07
12087500	2.014801E-07
12125000	1.568509E-07
12162500	1.709211E-07
12200000	1.576361E-07
12237500	1.99619E-07
12275000	1.823028E-07
12312500	1.694287E-07
12350000	2.701803E-07
12387500	1.269512E-07
12425000	2.723877E-07
12462500	1.771548E-07
12500000	1.560463E-07
12537500	1.486435E-07
12575000	1.139978E-07
12612500	1.37665E-07
12650000	1.265267E-07
12687500	2.291449E-07
12725000	2.014965E-07
12762500	2.861333E-07
12800000	2.155535E-07
12837500	2.643132E-07
12875000	1.502388E-07
12912500	2.03687E-07
12950000	1.721157E-07
12987500	1.81993E-07
13025000	3.180157E-07
13062500	1.542254E-07
13100000	2.20754E-07
13137500	1.459822E-07
13175000	2.738466E-07
13212500	2.339794E-07
13250000	1.416629E-07
13287500	1.383275E-07
13325000	1.375344E-07
13362500	4.034886E-07
13400000	1.832424E-07
13437500	2.436827E-07
13475000	1.666324E-07
13512500	2.306708E-07
13550000	3.619951E-07
13587500	1.77421E-07
13625000	1.815718E-07
13662500	2.093609E-07
13700000	4.780173E-07
13737500	3.938941E-07
13775000	5.322631E-07
13812500	1.990784E-07
13850000	1.712451E-07
13887500	2.414721E-07
13925000	3.217624E-07
13962500	2.570521E-07
14000000	2.365014E-07
14037500	5.293697E-07
14075000	2.675137E-07
14112500	5.266054E-07
14150000	2.122536E-07
14187500	2.635001E-07
14225000	1.896626E-07
14262500	1.692516E-07
14300000	3.46196E-07
14337500	1.979414E-07
14375000	1.802758E-07
14412500	1.858932E-07
14450000	2.62673E-07
14487500	1.916254E-07
14525000	2.880459E-07
14562500	1.575362E-07
14600000	1.997103E-07
14637500	2.198967E-07
14675000	1.991431E-07
14712500	2.637442E-07
14750000	1.571799E-07
14787500	2.765834E-07
14825000	3.135573E-07
14862500	4.035616E-07
14900000	2.5521E-07
14937500	3.310149E-07
14975000	2.951319E-07
15012500	2.309237E-07
15050000	2.441963E-07
15087500	2.502568E-07
15125000	4.916274E-07
15162500	3.237599E-07
15200000	3.257097E-07
15237500	2.242335E-07
15275000	3.621018E-07
15312500	2.712626E-07
15350000	1.986623E-07
15387500	2.677974E-07
15425000	3.893105E-07
15462500	5.222331E-07
15500000	3.307013E-07
15537500	3.652128E-07
15575000	2.841837E-07
15612500	3.333034E-07
15650000	4.09003E-07
15687500	2.568406E-07
15725000	1.771483E-07
15762500	3.01642E-07
15800000	3.906456E-07
15837500	2.504396E-07
15875000	3.099268E-07
15912500	3.656986E-07
15950000	2.325547E-07
15987500	1.915475E-07
16025000	2.367864E-07
16062500	4.088372E-07
16100000	2.068591E-07
16137500	2.636514E-07
16175000	2.372548E-07
16212500	2.330174E-07
16250000	4.394355E-07
16287500	2.203239E-07
16325000	1.666738E-07
16362500	2.96011E-07
16400000	2.083279E-07
16437500	4.248504E-07
16475000	2.800136E-07
16512500	2.153779E-07
16550000	2.074871E-07
16587500	2.249031E-07
16625000	4.787735E-07
16662500	1.903957E-07
16700000	2.245637E-07
16737500	1.748992E-07
16775000	1.705232E-07
16812500	2.875224E-07
16850000	2.012249E-07
16887500	1.699553E-07
16925000	1.959268E-07
16962500	1.346412E-07
17000000	3.02581E-07
17037500	1.910827E-07
17075000	1.707664E-07
17112500	2.012862E-07
17150000	1.517698E-07
17187500	2.848749E-07
17225000	2.139999E-07
17262500	1.306108E-07
17300000	2.087332E-07
17337500	2.013843E-07
17375000	3.276516E-07
17412500	2.03542E-07
